id,event_id,link,title,date,state,deaths,potential_death,false_alarm,description,deaths_binary,break,filename
608,635,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/orem_murder_911.mp3,Shooting,10/09,Utah,1.0,1.0,0.0,– In Oct. 2009 an Orem (Utah) man dialed 911 to say that he’d shot his brother-in-law to death after an altercation. Stephen Strate talked to the dispatcher before police arrived.,1,8.0,911_first6sec/call_635_0.wav
609,637,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/desmoines_robbery_911.mp3,Robbery shooting,11/09,Iowa,0.0,1.0,0.0,"– In Nov. 2009 a Des Moines (Iowa) man came into a local discount store, claimed to have a gun and took an employee hostage. Arriving police confronted Daniel Carter, and then shot him when they believed he was a threat. Carter was not armed, and was last in critical condition. Police said they received several calls about Carter acting erratic before he entered the store and threatened a clerk.",0,1.0,911_first6sec/call_637_0.wav
610,638,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/tampa_sex_911.mp3,Sex 911 calls,11/09,Florida,0.0,0.0,1.0,"– In Nov. 2009 a Tampa man dialed 911 after he ran out of free minutes on his cellular phone, and attempted to solicit sex from the 911 dispatchers. Joshua Basso, 29, was arrested by officers who responded to his home and confirmed the 911 calls had been made from his cellular phone.",0,13.0,911_first6sec/call_638_0.wav
611,641,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_officeshooting_911.mp3,Office Shooting,11/09,Florida,1.0,1.0,0.0,"– In Nov. 2009 an ex-employee of a Orlando (Fla.) engineering company came back to the office with a gun, shot and killed one former co-worker and wounded five others before being arrested. Jason Rodriguez was later indicted on first-degree murder charges. During the shootings, several persons dialed 911 for help.",1,5.0,911_first6sec/call_641_0.wav
612,641,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_officeshooting_911.mp3,Office Shooting,11/09,Florida,1.0,1.0,0.0,"– In Nov. 2009 an ex-employee of a Orlando (Fla.) engineering company came back to the office with a gun, shot and killed one former co-worker and wounded five others before being arrested. Jason Rodriguez was later indicted on first-degree murder charges. During the shootings, several persons dialed 911 for help.",1,620.0,911_first6sec/call_641_1.wav
613,642,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/chatham_murder_911.mp3,Stabbing murder,10/09,New Jersey,1.0,1.0,0.0,"– In Oct. 2009 a Chatham Borough (NJ) priest was stabbed to death, and the church’s custodian was arrested for murder. Rev. Edward Hinds managed to dial 911 for help, but the suspect, Jose Feliciano, took away the cellular phone and said everything was okay. Because there was no Phase II service, the dispatcher didn’t know the location of the call. Parishioners later called police when Hinds failed to show for church services, and officers found his body.",1,5.0,911_first6sec/call_642_0.wav
614,643,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/venice_robbery_911.mp3,TJ Maxx robbery,11/09,Florida,0.0,1.0,0.0,"– In Nov. 2009 a pair of masked robbers invaded the TJ Maxx clothing store in Venice (Fla.), sending employees scattering through the rear emergency exits. When the exit alarms went off, the robbers fled, but police surrounded the building for hours believing the suspects were still inside. Two persons outside the store called 911.",0,8.0,911_first6sec/call_643_0.wav
615,643,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/venice_robbery_911.mp3,TJ Maxx robbery,11/09,Florida,0.0,1.0,0.0,"– In Nov. 2009 a pair of masked robbers invaded the TJ Maxx clothing store in Venice (Fla.), sending employees scattering through the rear emergency exits. When the exit alarms went off, the robbers fled, but police surrounded the building for hours believing the suspects were still inside. Two persons outside the store called 911.",0,89.0,911_first6sec/call_643_1.wav
616,644,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/newhaven_burned_911.mp3,Woman &amp; girl burned,11/09,Connecticut,0.0,1.0,0.0,"– In Nov. 2009 a New Haven (Conn.) man set fire to his girlfriend and allegedly poured an accelerant over the woman’s 12 year-old daughter, burning both of them. A woman in a neighboring apartment dialed 911 and relayed information with the victim screaming in the background. They survived - https://www.nhregister.com/news/article/Man-to-serve-25-years-for-setting-woman-on-fire-11564298.php",0,12.0,911_first6sec/call_644_0.wav
617,645,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/wintergarden_robbery_911.mp3,Home invasion robbery,11/09,Florida,0.0,1.0,0.0,"– In Nov. 2009 three men invaded a Winter Garden (Fla.) home, held the family hostage for three days and forced them to withdraw $24,000 from their bank account. Marcella Borges managed to escape from a second-floor window and run to a neighbor, who then dialed 911 for help. She was shot while escaping, but did survive. Three suspects were arrested by arriving police.",0,6.0,911_first6sec/call_645_0.wav
618,646,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/palmbeach_robbery_911.mp3,Shoe store robbery,11/09,Florida,0.0,1.0,0.0,"– In Nov. 2009 two men robbed a shoe repair store in West Palm Beach (Fla.), shooting Juliana Catalfumo, daughter of the owner. She survived and managed to dial 911 for help.",0,6.0,911_first6sec/call_646_0.wav
619,647,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/cincinnati_shooting_radio.mp3,Car stop shoot-out,11/09,Ohio,1.0,1.0,0.0,"– In Nov. 2009 Cincinnati (Ohio) Off. Gregory Toyeas stopped a car, but suspect Randolph Ward fled with a gun, and fired shots at Toyeas. When Ward tried to carjack a van, other officers confronted him and fatally shot him. Radio traffic documented the 3-minute incident.",1,10.0,911_first6sec/call_647_0.wav
620,648,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/charlescounty_girl_911.mp3,Child call for mother,11/09,Maryland,0.0,1.0,0.0,– In Nov. 2009 a 4 year-old girl in Charles County (Md.) dialed 911 for help when her mother became ill. Samantha Mason gave dispatcher Jaime Ostrander information that allowed EMS units to quickly arrive and treat her mother’s diabetic emergency.,0,18.0,911_first6sec/call_648_0.wav
621,649,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/fayetteville_missing_911.mp3,Missing child,11/09,North Carolina,1.0,1.0,0.0,"– In Nov. 2009 a North Carolina woman called 911 to report her 5 year-old daughter missing. Antoinette Davis told a Fayetteville dispatcher that she last saw Shiniya Davis the previous evening. But within five days police arrested Antoinette, alleging she sold her daughter into sexual slavery. Shaniya was found dead six days later and a suspect was arrested.",1,26.0,911_first6sec/call_649_0.wav
622,650,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/albuquerque_murder_911.mp3,Infant shot,11/09,New Mexico,1.0,1.0,0.0,– In Nov. 2009 an Albuquerque (NM) man shot and killed his infant daughter after a dispute with the mother. Christopher Rains was suicidal and believed he would go to prison for life. The dispatcher kept him on the line while officers responded.,1,15.0,911_first6sec/call_650_0.wav
623,651,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/murphy_childdeath_911.mp3,Infant death,,Texas,1.0,1.0,0.0,"– In 2007 a 21 month-old toddler wandered into a backyard soccer net and was strangled. In early 2009 the city filed a lawsuit against the city alleging they failed to provide prompt emergency assistance for Matthew Cantrell, including EMD. In Nov. 2009 the city released the logging tape of Ave Cantrell’s 911 call and",1,13.0,911_first6sec/call_651_0.wav
624,652,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/palmbay_electrocution_911.mp3,Electrocution deaths,10/09,Florida,3.0,1.0,0.0,"– In Oct. 2009 a family was erecting an Amateur radio antenna at night in Palm Bay (Fla.) when the tower hit an overhead high-voltage power line. The resulting arcing, power outage and fire generated several 911 calls. Three members of the Braham family died when they lost control of the tower and it struck a 13,000-volt power line.",1,15.0,911_first6sec/call_652_0.wav
625,652,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/palmbay_electrocution_911.mp3,Electrocution deaths,10/09,Florida,3.0,1.0,0.0,"– In Oct. 2009 a family was erecting an Amateur radio antenna at night in Palm Bay (Fla.) when the tower hit an overhead high-voltage power line. The resulting arcing, power outage and fire generated several 911 calls. Three members of the Braham family died when they lost control of the tower and it struck a 13,000-volt power line.",1,304.0,911_first6sec/call_652_1.wav
626,653,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/okla_burgshooting_911.1.mp3,Burglary &amp; shooting,12/09,Oklahoma,1.0,1.0,0.0,"-In Dec. 2009 a man tried to break into a rural Cushing (Okla.) home at night by bashing a rear patio door with a chair. Resident Donna Jackson dialed 911 and talked to Lincoln County Sheriff’s dispatcher Brenda Hart for 10 minutes, when the man broke through the glass and Jackson fatally shot him with a shotgun. It took deputies another 12 minutes to arrive. Watch a video",1,13.0,911_first6sec/call_653_0.wav
627,654,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/elyria_homeinvasion_911.mp3,Home invasion shooting,12/09,Ohio,2.0,1.0,0.0,"-In Dec. 2009 three suspects invaded an Elyria (Ohio) apartment and shot both residents, one fatally. One resident was able to wrestle a gun away and fatally shoot one suspect. A 911 call documented the initial struggles and gunfire, followed by two callbacks after the first call was cut off.",1,7.0,911_first6sec/call_654_0.wav
628,656,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/naples_shooting_911.mp3,Shooting 911 calls,1/10,Florida,1.0,1.0,0.0,"– In Jan. 2010 one teen was killed and two others wounded in Naples (Fla.) when several men opened fire at an apartment complex. The incident generated three 911 calls, but contradictory information about the suspects and the getaway car. (Tape edited by police for privacy of callers.)",1,35.0,911_first6sec/call_656_0.wav
629,656,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/naples_shooting_911.mp3,Shooting 911 calls,1/10,Florida,1.0,1.0,0.0,"– In Jan. 2010 one teen was killed and two others wounded in Naples (Fla.) when several men opened fire at an apartment complex. The incident generated three 911 calls, but contradictory information about the suspects and the getaway car. (Tape edited by police for privacy of callers.)",1,278.0,911_first6sec/call_656_1.wav
630,657,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/newmarket_elephants.mp3,Loose elephants,7/07,Canada,0.0,0.0,0.0,"-In July 2007 two elephants from a visiting circus wandered past their electric-fence enclosure and into the neighborhoods of Newmarket (Ont., Canada) to graze on grass and trees. A group of people walking home spotted the elephants and dialed 911 to report their sighting to a surprised dispatcher. The elephants were rounded up without incidents.",0,5.0,911_first6sec/call_657_0.wav
631,659,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/losangeles_murphy_911.mp3,Celebrity death,12/09,California,1.0,1.0,0.0,"– In Dec. 2009 actress Brittany Murphy suffered a medical problem, and her mother dialed 911 and spoke to a LAFD dispatcher, who provided medical instructions. Murphy did not survive, and a cause of death was still pending in Jan. 2010. [LAFD deleted certain details from tape.]",1,10.0,911_first6sec/call_659_0.wav
632,660,https://web.archive.org/web/20150417085343/http://mp3.911dispatch.com.s3.amazonaws.com/tulsa_hostage_911.mp3,Hostages taken,1/10,Oklahoma,0.0,1.0,0.0,"-In Jan. 2010 a man who may have psychiatric problems entered a Tulsa (Okla.) radio station office and held the employees at gunpoint. A receptionist dialed 911, and for almost 12 minutes kept a dispatcher informed about what was happening. Arriving police confronted Barry Styles, and shot him when he pointed a gun at them. He survived and was arrested.",0,7.0,911_first6sec/call_660_0.wav
